tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,10859,0,live,LILRB1,"CD85J, ILT-2, ILT2, LIR-1, LIR1, MIR-7, MIR7, PIR-B, PIRB",leukocyte immunoglobulin like receptor B1,"leukocyte immunoglobulin-like receptor subfamily B member 1|CD85 antigen-like family member J|Ig-like transcript 2|immunoglobulin heavy chain variable region|leucocyte Ig-like receptor B1|leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 1|monocyte/macrophage immunoglobulin-like receptor 7|myeloid inhibitory receptor 7",19q13.42,19,NC_000019.10,54616322,54638022,plus,17,604811
9606,Homo sapiens,1138,0,live,CHRNA5,LNCR2,cholinergic receptor nicotinic alpha 5 subunit,"neuronal acetylcholine receptor subunit alpha-5|Cholinergic receptor, neuronal nicotinic, alpha polypeptide-5|acetylcholine receptor, nicotinic, alpha 5 (neuronal)|cholinergic receptor, nicotinic alpha 5|cholinergic receptor, nicotinic, alpha 5 (neuronal)|neuronal nicotinic acetylcholine receptor, alpha5 subunit",15q25.1,15,NC_000015.10,78565520,78595269,plus,6,118505
9606,Homo sapiens,5618,0,live,PRLR,"HPRL, MFAB, RI-PRLR, hPRLrI",prolactin receptor,prolactin receptor|hPRL receptor|secreted prolactin binding protein,5p13.2,5,NC_000005.10,35048756,35230724,minus,16,176761
9606,Homo sapiens,7037,0,live,TFRC,"CD71, IMD46, T9, TFR, TFR1, TR, TRFR, p90",transferrin receptor,transferrin receptor protein 1,3q29,3,NC_000003.12,196018694,196082123,minus,24,190010
9606,Homo sapiens,4982,0,live,TNFRSF11B,"OCIF, OPG, PDB5, TR1",TNF receptor superfamily member 11b,"tumor necrosis factor receptor superfamily member 11B|osteoclastogenesis inhibitory factor|osteoprotegerin|tumor necrosis factor receptor superfamily, member 11b",8q24.12,8,NC_000008.11,118923557,118951885,minus,5,602643
9606,Homo sapiens,3577,0,live,CXCR1,"C-C, C-C-CKR-1, CD128, CD181, CDw128a, CKR-1, CMKAR1, IL8R1, IL8RA, IL8RBA",C-X-C motif chemokine receptor 1,"C-X-C chemokine receptor type 1|CXC-R1|CXCR-1|IL-8 receptor type 1|IL-8R A|chemokine (C-X-C motif) receptor 1|high affinity interleukin-8 receptor A|interleukin 8 receptor, alpha|interleukin-8 receptor type 1|interleukin-8 receptor type A",2q35,2,NC_000002.12,218162841,218166962,minus,2,146929
9606,Homo sapiens,3357,0,live,HTR2B,"5-HT(2B), 5-HT-2B, 5-HT2B",5-hydroxytryptamine receptor 2B,"5-hydroxytryptamine receptor 2B|5-HT 2B receptor|5-hydroxytryptamine (serotonin) receptor 2B, G protein-coupled|5-hydroxytryptamine 2B receptor|5-hydroxytryptamine receptor 2B variant b|serotonin receptor 2B",2q37.1,2,NC_000002.12,231108230,231126172,minus,4,601122
9606,Homo sapiens,2213,0,live,FCGR2B,"CD32, CD32B, FCG2, FCGR2, FCGR2C, FcRII-c, IGFR2",Fc fragment of IgG receptor IIb,"low affinity immunoglobulin gamma Fc region receptor II-b|CDw32|Fc fragment of IgG, low affinity II, receptor for (CD32)|Fc fragment of IgG, low affinity IIb, receptor (CD32)|Fc fragment of IgG, low affinity IIb, receptor for (CD32)|Fc gamma RIIb|Fc gamma receptor IIb|Fc-gamma RII-c|Fc-gamma-RIIc|IgG Fc receptor II-c|Low affinity immunoglobulin gamma Fc region receptor II-c|fc-gamma RII-b|fc-gamma-RIIb|fcRII-b|igG Fc receptor II-b",1q23.3,1,NC_000001.11,161647243,161678654,plus,11,604590
9606,Homo sapiens,7535,0,live,ZAP70,"ADMIO2, IMD48, SRK, STCD, STD, TZK, ZAP-70",zeta chain of T cell receptor associated protein kinase 70,"tyrosine-protein kinase ZAP-70|70 kDa zeta-associated protein|70 kDa zeta-chain associated protein|syk-related tyrosine kinase|zeta chain of T cell receptor associated protein kinase 70kDa|zeta-chain (TCR) associated protein kinase 70kDa|zeta-chain associated protein kinase, 70kD",2q11.2,2,NC_000002.12,97712030,97744327,plus,20,176947
9606,Homo sapiens,3077,0,live,HFE,"HFE1, HH, HLA-H, MVCD7, TFQTL2",homeostatic iron regulator,hereditary hemochromatosis protein|MHC class I-like protein HFE|hereditary hemochromatosis protein HLA-H|high Fe,6p22.2,6,NC_000006.12,26087347,26098343,plus,7,613609
9606,Homo sapiens,8202,0,live,NCOA3,"ACTR, AIB-1, AIB1, CAGH16, CTG26, KAT13B, RAC3, SRC-3, SRC3, TNRC14, TNRC16, TRAM-1, bHLHe42, pCIP",nuclear receptor coactivator 3,nuclear receptor coactivator 3|CBP-interacting protein|amplified in breast cancer 1 protein|class E basic helix-loop-helix protein 42|receptor-associated coactivator 3|steroid receptor coactivator protein 3|thyroid hormone receptor activator molecule 1,20q13.12,20,NC_000020.11,47501887,47656872,plus,23,601937
9606,Homo sapiens,84868,0,live,HAVCR2,"CD366, HAVcr-2, KIM-3, SPTCL, TIM3, TIMD-3, TIMD3, Tim-3",hepatitis A virus cellular receptor 2,hepatitis A virus cellular receptor 2|T cell immunoglobulin mucin 3|T-cell immunoglobulin and mucin domain-containing protein 3|T-cell immunoglobulin mucin family member 3|T-cell immunoglobulin mucin receptor 3|T-cell membrane protein 3|kidney injury molecule-3,5q33.3,5,NC_000005.10,157085832,157109044,minus,7,606652
9606,Homo sapiens,8600,0,live,TNFSF11,"CD254, ODF, OPGL, OPTB2, RANKL, TNLG6B, TRANCE, hRANKL2, sOdf",TNF superfamily member 11,"tumor necrosis factor ligand superfamily member 11|TNF-related activation-induced cytokine|osteoclast differentiation factor|osteoprotegerin ligand|receptor activator of nuclear factor kappa B ligand|tumor necrosis factor (ligand) superfamily, member 11|tumor necrosis factor ligand 6B|tumor necrosis factor superfamily member 11",13q14.11,13,NC_000013.11,42562736,42608013,plus,11,602642
9606,Homo sapiens,3172,0,live,HNF4A,"FRTS4, HNF4, HNF4a7, HNF4a8, HNF4a9, HNF4alpha, MODY, MODY1, NR2A1, NR2A21, TCF, TCF-14, TCF14",hepatocyte nuclear factor 4 alpha,hepatocyte nuclear factor 4-alpha|HNF4alpha10/11/12|hepatic nuclear factor 4 alpha|nuclear receptor subfamily 2 group A member 1|transcription factor 14|transcription factor HNF-4,20q13.12,20,NC_000020.11,44355699,44434596,plus,13,600281
9606,Homo sapiens,2324,0,live,FLT4,"CHTD7, FLT-41, LMPH1A, LMPHM1, PCL, VEGFR-3, VEGFR3, FLT4",fms related receptor tyrosine kinase 4,vascular endothelial growth factor receptor 3|Feline McDonough Sarcoma (FMS)-like tyrosine kinase 4|VEGF receptor-3|fms related tyrosine kinase 4|fms-like tyrosine kinase 4|primary congenital lymphedema|tyrosine-protein kinase receptor FLT4,5q35.3,5,NC_000005.10,180601506,180650298,minus,35,136352
9606,Homo sapiens,2915,0,live,GRM5,"GPRC1E, MGLUR5, PPP1R86, mGlu5",glutamate metabotropic receptor 5,"metabotropic glutamate receptor 5|glutamate receptor, metabotropic 5|protein phosphatase 1, regulatory subunit 86",11q14.2-q14.3,11,NC_000011.10,88504576,89065982,minus,11,604102
9606,Homo sapiens,4306,0,live,NR3C2,"MCR, MLR, MRVIT, NR3C2",nuclear receptor subfamily 3 group C member 2,"mineralocorticoid receptor|aldosterone receptor|mineralocorticoid receptor 1|mineralocorticoid receptor 2|mineralocorticoid receptor delta|nuclear receptor subfamily 3, group C, member 2 variant 3",4q31.23,4,NC_000004.12,148078764,148444698,minus,11,600983
9606,Homo sapiens,3269,0,live,HRH1,"H1-R, H1R, HH1R, hisH1",histamine receptor H1,"histamine H1 receptor|histamine receptor, subclass H1",3p25.3,3,NC_000003.12,11137238,11263557,plus,6,600167
9606,Homo sapiens,8856,0,live,NR1I2,"BXR, ONR1, PAR, PAR1, PAR2, PARq, PRR, PXR, SAR, SXR",nuclear receptor subfamily 1 group I member 2,nuclear receptor subfamily 1 group I member 2|orphan nuclear receptor PAR1|orphan nuclear receptor PXR|pregnane X nuclear receptor variant 2|pregnane X receptor|steroid and xenobiotic receptor,3q13.33,3,NC_000003.12,119782101,119818487,plus,10,603065
9606,Homo sapiens,10563,0,live,CXCL13,"ANGIE, ANGIE2, BCA-1, BCA1, BLC, BLR1L, SCYB13",C-X-C motif chemokine ligand 13,"C-X-C motif chemokine 13|B-cell chemoattractant|B-cell-attracting chemokine 1|B-cell-homing chemokine (ligand for Burkitt's lymphoma receptor-1)|B-lymphocyte chemoattractant|CXC chemokine BLC|b cell-attracting chemokine 1|b lymphocyte chemoattractant|chemokine (C-X-C motif) ligand 13 (B-cell chemoattractant)|small inducible cytokine B subfamily (Cys-X-Cys motif), member 13 (B-cell chemoattractant)|small-inducible cytokine B13",4q21.1,4,NC_000004.12,77511753,77611834,plus,5,605149
9606,Homo sapiens,5789,0,live,PTPRD,"HPTP, HPTPD, HPTPDELTA, PTPD, R-PTP-delta, RPTPDELTA",protein tyrosine phosphatase receptor type D,"receptor-type tyrosine-protein phosphatase delta|protein tyrosine phosphatase, receptor type, delta polypeptide|rceptor-type tyrosine-protein phosphatase delta",9p24.1-p23,9,NC_000009.12,8314246,10613002,minus,50,601598
9606,Homo sapiens,10268,0,live,RAMP3,,receptor activity modifying protein 3,receptor activity-modifying protein 3|CRLR activity-modifying protein 3|calcitonin receptor-like receptor activity modifying protein 3|receptor (G protein-coupled) activity modifying protein 3|receptor (calcitonin) activity modifying protein 3,7p13,7,NC_000007.14,45157778,45184250,plus,6,605155
9606,Homo sapiens,7442,0,live,TRPV1,VR1,transient receptor potential cation channel subfamily V member 1,transient receptor potential cation channel subfamily V member 1|OTRPC1|capsaicin receptor|osm-9-like TRP channel 1|transient receptor potential vanilloid 1a|transient receptor potential vanilloid 1b|vanilloid receptor subtype 1,17p13.2,17,NC_000017.11,3565446,3609411,minus,19,602076
9606,Homo sapiens,949,0,live,SCARB1,"CD36L1, CLA-1, CLA1, HDLQTL6, SR-BI, SRB1",scavenger receptor class B member 1,"scavenger receptor class B member 1|CD36 and LIMPII analogous 1|CD36 antigen (collagen type I receptor, thrombospondin receptor)-like 1|scavenger receptor class B type III",12q24.31,12,NC_000012.12,124776856,124863864,minus,15,601040
9606,Homo sapiens,2692,0,live,GHRHR,"GHRFR, GRFR, IGHD1B, IGHD4",growth hormone releasing hormone receptor,growth hormone-releasing hormone receptor|GHRH receptor|GRF receptor,7p14.3,7,NC_000007.14,30963953,30979528,plus,13,139191
9606,Homo sapiens,2050,0,live,EPHB4,"CMAVM2, HFASD, HTK, LMPHM7, MYK1, TYRO11",EPH receptor B4,ephrin type-B receptor 4|ephrin receptor EphB4|hepatoma transmembrane kinase|soluble EPHB4 variant 1|soluble EPHB4 variant 2|soluble EPHB4 variant 3|tyrosine-protein kinase TYRO11|tyrosine-protein kinase receptor HTK,7q22.1,7,NC_000007.14,100802565,100827523,minus,17,600011
9606,Homo sapiens,3678,0,live,ITGA5,"CD49e, FNRA, VLA-5, VLA5A",integrin subunit alpha 5,"integrin alpha-5|CD49 antigen-like family member E|ITGA5/SLC9B1 fusion|fibronectin receptor subunit alpha|fibronectin receptor, alpha polypeptide|fibronectin receptor, alpha subunit|integrin alpha-F|integrin, alpha 5 (fibronectin receptor, alpha polypeptide)|very late activation protein 5, alpha subunit",12q13.13,12,NC_000012.12,54395261,54419266,minus,31,135620
9606,Homo sapiens,6653,0,live,SORL1,"C11orf32, LR11, LRP9, SORLA, SorLA-1, gp250",sortilin related receptor 1,"sortilin-related receptor|LDLR relative with 11 ligand-binding repeats|low-density lipoprotein receptor relative with 11 ligand-binding repeats|mosaic protein LR11|sortilin-related receptor, L(DLR class) A repeats containing|sorting protein-related receptor containing LDLR class A repeats",11q24.1,11,NC_000011.10,121452314,121633763,plus,48,602005
9606,Homo sapiens,887,0,live,CCKBR,"CCK-B, CCK2R, GASR",cholecystokinin B receptor,gastrin/cholecystokinin type B receptor|CCK-B receptor|CCK2 receptor|cholecystokinin-2 receptor|gastrin receptor,11p15.4,11,NC_000011.10,6259838,6272127,plus,5,118445
9606,Homo sapiens,1269,0,live,CNR2,"CB-2, CB2, CX5",cannabinoid receptor 2,cannabinoid receptor 2|cannabinoid receptor 2 (macrophage),1p36.11,1,NC_000001.11,23870515,23913362,minus,6,605051
9606,Homo sapiens,1816,0,live,DRD5,"DBDR, DRD1B, DRD1L2",dopamine receptor D5,D(1B) dopamine receptor|D1beta dopamine receptor|d(5) dopamine receptor|dopamine D5 receptor|dopamine receptor D1B,4p16.1,4,NC_000004.12,9781634,9784009,plus,1,126453
9606,Homo sapiens,4916,0,live,NTRK3,"GP145-TrkC, TRKC, gp145(trkC)",neurotrophic receptor tyrosine kinase 3,"NT-3 growth factor receptor|ETS related protein-neurotrophic receptor tyrosine kinase fusion protein|ETV6-NTRK3 fusion|neurotrophic tyrosine kinase, receptor, type 3|tyrosine kinase receptor C",15q25.3,15,NC_000015.10,87859749,88256796,minus,35,191316
9606,Homo sapiens,3575,0,live,IL7R,"CD127, CDW127, IL-7R-alphaA, ILRA, IL7R",interleukin 7 receptor,interleukin-7 receptor subunit alpha|CD127 antigen|IL-7 receptor subunit alpha|IL-7R subunit alpha|interleukin 7 receptor alpha chain,5p13.2,5,NC_000005.10,35856891,35879603,plus,8,146661
9606,Homo sapiens,780,0,live,DDR1,"CAK, CD167, DDR, EDDR1, HGK2, MCK10, NEP, NTRK4, PTK3, PTK3A, RTK6, TRKE",discoidin domain receptor tyrosine kinase 1,"epithelial discoidin domain-containing receptor 1|CD167 antigen-like family member A|PTK3A protein tyrosine kinase 3A|cell adhesion kinase|mammary carcinoma kinase 10|neuroepithelial tyrosine kinase|neurotrophic tyrosine kinase, receptor, type 4|protein-tyrosine kinase RTK-6|tyrosine kinase DDR|tyrosine-protein kinase CAK",6p21.33,6,NC_000006.12,30880958,30900156,plus,26,600408
9606,Homo sapiens,2903,0,live,GRIN2A,"EPND, FESD, GluN2A, LKS, NMDAR2A, NR2A",glutamate ionotropic receptor NMDA type subunit 2A,"glutamate receptor ionotropic, NMDA 2A|N-methyl D-aspartate receptor subtype 2A|N-methyl-D-aspartate receptor channel, subunit epsilon-1|N-methyl-D-aspartate receptor subunit 2A|glutamate ionotropic receptor NMDA 2A|glutamate receptor, ionotropic, N-methyl D-aspartate 2A",16p13.2,16,NC_000016.10,9753404,10182928,minus,16,138253
9606,Homo sapiens,10267,0,live,RAMP1,,receptor activity modifying protein 1,receptor activity-modifying protein 1|CRLR activity-modifying protein 1|calcitonin receptor-like receptor activity modifying protein 1|receptor (G protein-coupled) activity modifying protein 1|receptor (calcitonin) activity modifying protein 1,2q37.3,2,NC_000002.12,237858555,237912114,plus,7,605153
9606,Homo sapiens,3563,0,live,IL3RA,"CD123, IL3RY, IL3RX, IL3RY, hIL-3Ra, IL3RA",interleukin 3 receptor subunit alpha,"interleukin-3 receptor subunit alpha|CD123 antigen|IL-3 receptor subunit alpha|IL-3R subunit alpha|IL-3R-alpha|IL-3RA|interleukin 3 receptor, alpha (low affinity)",X;Y,X,NC_000023.11,1336574,1382689,plus,12,"308,385,430,000"
9606,Homo sapiens,3563,0,live,IL3RA,"CD123, IL3RY, IL3RX, IL3RY, hIL-3Ra, IL3RA",interleukin 3 receptor subunit alpha,"interleukin-3 receptor subunit alpha|CD123 antigen|IL-3 receptor subunit alpha|IL-3R subunit alpha|IL-3R-alpha|IL-3RA|interleukin 3 receptor, alpha (low affinity)",X;Y,Y,NC_000024.10,1336574,1382689,plus,12,"308,385,430,000"
9606,Homo sapiens,92,0,live,ACVR2A,"ACTRII, ACVR2",activin A receptor type 2A,"activin receptor type-2A|activin A receptor, type IIA",2q22.3-q23.1,2,NC_000002.12,147844517,147930822,plus,12,102581
9606,Homo sapiens,59340,0,live,HRH4,"AXOR35, BG26, GPCR105, GPRv53, H4, H4R, HH4R",histamine receptor H4,histamine H4 receptor|G-protein coupled receptor 105|SP9144|pfi-013,18q11.2,18,NC_000018.10,24460637,24479974,plus,3,606792
9606,Homo sapiens,114609,0,live,TIRAP,"BACTS1, Mal, MyD88-2, wyatt",TIR domain containing adaptor protein,toll/interleukin-1 receptor domain-containing adapter protein|MyD88 adapter-like protein|Toll-like receptor adaptor protein|adapter protein wyatt|adaptor protein Wyatt|toll-interleukin 1 receptor (TIR) domain containing adaptor protein,11q24.2,11,NC_000011.10,126283093,126294933,plus,6,606252
9606,Homo sapiens,2890,0,live,GRIA1,"GLUH1, GLUR1, GLURA, GluA1, HBGR1",glutamate ionotropic receptor AMPA type subunit 1,"glutamate receptor 1|AMPA 1|AMPA-selective glutamate receptor 1|gluR-1|gluR-A|gluR-K1|glutamate receptor, ionotropic, AMPA 1",5q33.2,5,NC_000005.10,153490670,153813873,plus,20,138248
9606,Homo sapiens,1436,0,live,CSF1R,"BANDDOS, C-FMS, CD115, CSF-1R, CSFR, FIM2, FMS, HDLS, M-CSF-R",colony stimulating factor 1 receptor,macrophage colony-stimulating factor 1 receptor|CD115 antigen|CSF-1 receptor|FMS proto-oncogene|McDonough feline sarcoma viral (v-fms) oncogene homolog|macrophage colony stimulating factor I receptor|proto-oncogene c-Fms,5q32,5,NC_000005.10,150053295,150113365,minus,24,164770
9606,Homo sapiens,4593,0,live,MUSK,"CMS9, FADS, FADS1",muscle associated receptor tyrosine kinase,"muscle, skeletal receptor tyrosine-protein kinase|muscle, skeletal, receptor tyrosine kinase|muscle-specific kinase receptor|muscle-specific tyrosine-protein kinase receptor",9q31.3,9,NC_000009.12,110668189,110806633,plus,17,601296
9606,Homo sapiens,2212,0,live,FCGR2A,"CD32, CD32A, CDw32, FCG2, FCGR21, FcGR, IGFR2, FCGR2A",Fc fragment of IgG receptor IIa,"low affinity immunoglobulin gamma Fc region receptor II-a|Fc fragment of IgG, low affinity IIa, receptor (CD32)|Fc gamma receptor RIIa3|Immunoglobulin G Fc receptor II|fc-gamma-RIIa|fcRII-a|igG Fc receptor II-a",1q23.3,1,NC_000001.11,161505430,161524048,plus,12,146790
9606,Homo sapiens,6869,0,live,TACR1,"NK1R, NKIR, SPR, TAC1R",tachykinin receptor 1,substance-P receptor|NK-1 receptor|NK-1R|neurokinin receptor 1|tachykinin receptor 1 (substance P receptor; neurokinin-1 receptor),2p12,2,NC_000002.12,75046463,75199520,minus,5,162323
9606,Homo sapiens,5284,0,live,PIGR,,polymeric immunoglobulin receptor,polymeric immunoglobulin receptor|hepatocellular carcinoma associated protein TB6|poly-Ig receptor,1q32.1,1,NC_000001.11,206928522,206946466,minus,12,173880
9606,Homo sapiens,2554,0,live,GABRA1,"DEE19, ECA4, EIEE19, EJM, EJM5",gamma-aminobutyric acid type A receptor subunit alpha1,"gamma-aminobutyric acid receptor subunit alpha-1|GABA(A) receptor subunit alpha-1|GABA(A) receptor, alpha 1|gamma-aminobutyric acid (GABA) A receptor, alpha 1|gamma-aminobutyric acid type A receptor alpha1 subunit",5q34,5,NC_000005.10,161847191,161899971,plus,13,137160
9606,Homo sapiens,3566,0,live,IL4R,"CD124, IL-4RAA, IL4R",interleukin 4 receptor,interleukin-4 receptor subunit alpha|IL-4 receptor subunit alpha|IL4R nirs variant 1|interleukin 13 receptor|interleukin-4 receptor alpha chain,16p12.1,16,NC_000016.10,27313668,27364778,plus,16,147781
9606,Homo sapiens,10062,0,live,NR1H3,"LXR-a, LXRA, RLD-1",nuclear receptor subfamily 1 group H member 3,oxysterols receptor LXR-alpha|liver X nuclear receptor alpha variant 1,11p11.2,11,NC_000011.10,47248300,47269033,plus,17,602423
9606,Homo sapiens,2902,0,live,GRIN1,"GluN1, MRD8, NDHMSD, NDHMSR, NMD-R1, NMDA1, NMDAR1, NR1",glutamate ionotropic receptor NMDA type subunit 1,"glutamate receptor ionotropic, NMDA 1|N-methyl-D-aspartate receptor channel, subunit zeta-1|N-methyl-D-aspartate receptor subunit NR1|glutamate [NMDA] receptor subunit zeta-1|glutamate receptor, ionotropic, N-methyl D-aspartate 1|putative NMDtranscript(altAcc_e2)",9q34.3,9,NC_000009.12,137139092,137168759,plus,22,138249
9606,Homo sapiens,4043,0,live,LRPAP1,"A2MRAP, A2RAP, HBP44, MRAP, MYP23, RAP, alpha-2-MRAP",LDL receptor related protein associated protein 1,alpha-2-macroglobulin receptor-associated protein|39 kDa receptor-associated protein|low density lipoprotein receptor-related protein associated protein 1|low density lipoprotein-related protein-associated protein 1 (alpha-2-macroglobulin receptor-associated protein 1),4p16.3,4,NC_000004.12,3503612,3532497,minus,9,104225
9606,Homo sapiens,2621,0,live,GAS6,"AXLLG, AXSF",growth arrest specific 6,growth arrest-specific protein 6|AXL receptor tyrosine kinase ligand|AXL stimulatory factor,13q34,13,NC_000013.11,113820549,113864076,minus,15,600441
9606,Homo sapiens,1139,0,live,CHRNA7,"CHRNA7-2, NACHRA7",cholinergic receptor nicotinic alpha 7 subunit,"neuronal acetylcholine receptor subunit alpha-7|a7 nicotinic acetylcholine receptor|alpha 7 neuronal nicotinic acetylcholine receptor|alpha-7 nicotinic cholinergic receptor subunit|cholinergic receptor, nicotinic alpha 7|cholinergic receptor, nicotinic, alpha 7 (neuronal)|cholinergic receptor, nicotinic, alpha polypeptide 7|neuronal acetylcholine receptor protein, alpha-7 chain",15q13.3,15,NC_000015.10,32030462,32173018,plus,13,118511
9606,Homo sapiens,134,0,live,ADORA1,RDC7,adenosine A1 receptor,adenosine receptor A1|adenosine A1 receptor variant 1|adenosine A1 receptor variant 2,1q32.1,1,NC_000001.11,203127705,203167405,plus,4,102775
9606,Homo sapiens,2214,0,live,FCGR3A,"CD16, CD16A, FCG3, FCGR3, FCGRIII, FCR-10, FCRIII, FCRIIIA, IGFR3, IMD20",Fc fragment of IgG receptor IIIa,"low affinity immunoglobulin gamma Fc region receptor III-A|CD16a antigen|Fc fragment of IgG, low affinity III, receptor for (CD16)|Fc fragment of IgG, low affinity IIIa, receptor (CD16a)|Fc gamma receptor III-A|Fc-gamma RIII-alpha|Fc-gamma receptor III-2 (CD 16)|Fc-gamma receptor IIIb (CD16)|FcgammaRIIIA|igG Fc receptor III-2|immunoglobulin G Fc receptor III|low affinity immunoglobulin gamma receptor III-a Fc fragment|neutrophil-specific antigen NA",1q23.3,1,NC_000001.11,161541759,161550737,minus,7,146740
9606,Homo sapiens,405,0,live,ARNT,"HIF-1-beta, HIF-1beta, HIF1-beta, HIF1B, HIF1BETA, TANGO, bHLHe2",aryl hydrocarbon receptor nuclear translocator,"aryl hydrocarbon receptor nuclear translocator|class E basic helix-loop-helix protein 2|dioxin receptor, nuclear translocator|hypoxia-inducible factor 1, beta subunit",1q21.3,1,NC_000001.11,150809713,150876737,minus,25,126110
